        Date        ecHMS_Angle ecSHMS_Angle
2018-01-30 03:33:02       64.99        29.36
2018-01-30 03:33:04       64.99         29.4
2018-01-30 03:33:05       64.99        29.44
2018-01-30 03:33:06       64.99        29.47
2018-01-30 03:33:07       64.99        29.49
2018-01-30 03:33:09       64.99        29.52
2018-01-30 03:33:10       64.99        29.54
2018-01-30 03:33:13       64.99        29.55
2018-01-30 03:33:14       64.99        29.56
2018-01-30 03:33:16       64.99        29.58
2018-01-30 03:33:18       64.99         29.6
2018-01-30 03:33:20       64.99        29.62
2018-01-30 03:33:22       64.99        29.65
2018-01-30 03:33:25       64.99        29.67
2018-01-30 03:33:27       64.99        29.69
2018-01-30 03:33:29       64.99        29.71
2018-01-30 03:33:31       64.99        29.73
2018-01-30 03:33:32       64.99        29.74
2018-01-30 03:33:34       64.99        29.76
2018-01-30 03:33:36       64.99        29.79
2018-01-30 03:33:38       64.99         29.8
2018-01-30 03:33:40       64.99        29.81
2018-01-30 03:33:44       64.99        29.83
2018-01-30 03:33:48       64.99        29.85
2018-01-30 03:33:52       64.99        29.87
2018-01-30 03:33:57       64.99        29.89
2018-01-30 03:33:58       64.99         29.9
2018-01-30 03:34:03       64.99        29.92
2018-01-30 03:34:07       64.99        29.94
2018-01-30 03:34:11       64.99        29.96
2018-01-30 03:34:14       64.99        29.98
2018-01-30 03:34:15       64.99        29.99
2018-01-30 05:08:45       64.97        29.99
2018-01-30 05:08:47       64.94        29.99
2018-01-30 05:08:48       64.92        29.99
2018-01-30 05:08:49        64.9        29.99
2018-01-30 05:08:50       64.89        29.99
2018-01-30 05:08:51       64.86        29.99
2018-01-30 05:08:52       64.83        29.99
2018-01-30 05:08:53       64.81        29.99
2018-01-30 05:08:54       64.78        29.99
2018-01-30 05:08:55       64.76        29.99
2018-01-30 05:08:56       64.73        29.99
2018-01-30 05:08:57       64.69        29.99
2018-01-30 05:08:58       64.67        29.99
2018-01-30 05:08:59       64.63        29.99
2018-01-30 05:09:00       64.59        29.99
2018-01-30 05:09:01       64.56        29.99
2018-01-30 05:09:02       64.51        29.99
2018-01-30 05:09:03       64.47        29.99
2018-01-30 05:09:04       64.43        29.99
2018-01-30 05:09:05       64.39        29.99
2018-01-30 05:09:06       64.35        29.99
2018-01-30 05:09:07       64.31        29.99
2018-01-30 05:09:08       64.26        29.99
2018-01-30 05:09:09        64.2        29.99
2018-01-30 05:09:10       64.19        29.99
2018-01-30 05:09:11       64.14        29.99
2018-01-30 05:09:12       64.08        29.99
2018-01-30 05:09:13       64.05        29.99
2018-01-30 05:09:14       64.01        29.99
2018-01-30 05:09:15       63.96        29.99
2018-01-30 05:09:16       63.92        29.99
2018-01-30 05:09:17       63.88        29.99
2018-01-30 05:09:18       63.83        29.99
2018-01-30 05:09:19       63.79        29.99
2018-01-30 05:09:20       63.76        29.99
2018-01-30 05:09:21        63.7        29.99
2018-01-30 05:09:22       63.66        29.99
2018-01-30 05:09:23       63.62        29.99
2018-01-30 05:09:24       63.57        29.99
2018-01-30 05:09:25       63.53        29.99
2018-01-30 05:09:26       63.49        29.99
2018-01-30 05:09:27       63.45        29.99
2018-01-30 05:09:28        63.4        29.99
2018-01-30 05:09:29       63.36        29.99
2018-01-30 05:09:30       63.31        29.99
2018-01-30 05:09:31       63.28        29.99
2018-01-30 05:09:32       63.22        29.99
2018-01-30 05:09:33       63.18        29.99
2018-01-30 05:09:34       63.15        29.99
2018-01-30 05:09:35       63.09        29.99
2018-01-30 05:09:36       63.05        29.99
2018-01-30 05:09:37       63.01        29.99
2018-01-30 05:09:38       62.96        29.99
2018-01-30 05:09:39       62.89        29.99
2018-01-30 05:09:40       62.86        29.99
2018-01-30 05:09:42       62.79        29.99
2018-01-30 05:09:43       62.73        29.99
2018-01-30 05:09:44       62.71        29.99
2018-01-30 05:09:45       62.67        29.99
2018-01-30 05:09:46       62.63        29.99
2018-01-30 05:09:47       62.57        29.99
2018-01-30 05:09:48       62.52        29.99
2018-01-30 05:09:49       62.49        29.99
2018-01-30 05:09:50       62.45        29.99
2018-01-30 05:09:51        62.4        29.99
2018-01-30 05:09:52       62.35        29.99
2018-01-30 05:09:53       62.32        29.99
2018-01-30 05:09:54       62.28        29.99
2018-01-30 05:09:55       62.22        29.99
2018-01-30 05:09:56       62.18        29.99
2018-01-30 05:09:57       62.14        29.99
2018-01-30 05:09:58        62.1        29.99
2018-01-30 05:09:59       62.04        29.99
2018-01-30 05:10:00          62        29.99
2018-01-30 05:10:01       61.97        29.99
2018-01-30 05:10:02       61.92        29.99
2018-01-30 05:10:03       61.88        29.99
2018-01-30 05:10:04       61.84        29.99
2018-01-30 05:10:05       61.79        29.99
2018-01-30 05:10:06       61.75        29.99
2018-01-30 05:10:07       61.71        29.99
2018-01-30 05:10:08       61.66        29.99
2018-01-30 05:10:09       61.62        29.99
2018-01-30 05:10:10       61.58        29.99
2018-01-30 05:10:11       61.53        29.99
2018-01-30 05:10:12       61.49        29.99
2018-01-30 05:10:13       61.44        29.99
2018-01-30 05:10:14        61.4        29.99
2018-01-30 05:10:15       61.36        29.99
2018-01-30 05:10:16       61.31        29.99
2018-01-30 05:10:17       61.27        29.99
2018-01-30 05:10:18       61.23        29.99
2018-01-30 05:10:19       61.19        29.99
2018-01-30 05:10:20       61.15        29.99
2018-01-30 05:10:21        61.1        29.99
2018-01-30 05:10:22       61.06        29.99
2018-01-30 05:10:23       61.02        29.99
2018-01-30 05:10:24       60.97        29.99
2018-01-30 05:10:25       60.93        29.99
2018-01-30 05:10:26       60.89        29.99
2018-01-30 05:10:27       60.86        29.99
2018-01-30 05:10:28       60.81        29.99
2018-01-30 05:10:29       60.76        29.99
2018-01-30 05:10:30       60.71        29.99
2018-01-30 05:10:31       60.67        29.99
2018-01-30 05:10:32       60.63        29.99
2018-01-30 05:10:33       60.57        29.99
2018-01-30 05:10:34       60.54        29.99
2018-01-30 05:10:35       60.51        29.99
2018-01-30 05:10:36       60.46        29.99
2018-01-30 05:10:37       60.41        29.99
2018-01-30 05:10:38       60.38        29.99
2018-01-30 05:10:39       60.33        29.99
2018-01-30 05:10:40       60.27        29.99
2018-01-30 05:10:41       60.24        29.99
2018-01-30 05:10:42        60.2        29.99
2018-01-30 05:10:43       60.14        29.99
2018-01-30 05:10:44       60.12        29.99
2018-01-30 05:10:45       60.07        29.99
2018-01-30 05:10:46       60.01        29.99
2018-01-30 05:10:47       59.99        29.99
2018-01-30 05:10:48       59.94        29.99
2018-01-30 05:10:49       59.89        29.99
2018-01-30 05:10:50       59.86        29.99
2018-01-30 05:10:51       59.81        29.99
2018-01-30 05:10:52       59.77        29.99
2018-01-30 05:10:53       59.72        29.99
2018-01-30 05:10:54       59.67        29.99
2018-01-30 05:10:55       59.64        29.99
2018-01-30 05:10:56       59.59        29.99
2018-01-30 05:10:57       59.55        29.99
2018-01-30 05:10:58       59.52        29.99
2018-01-30 05:10:59       59.46        29.99
2018-01-30 05:11:00       59.42        29.99
2018-01-30 05:11:01       59.39        29.99
2018-01-30 05:11:02       59.34        29.99
2018-01-30 05:11:03        59.3        29.99
2018-01-30 05:11:04       59.26        29.99
2018-01-30 05:11:05       59.21        29.99
2018-01-30 05:11:06       59.16        29.99
2018-01-30 05:11:07       59.12        29.99
2018-01-30 05:11:08       59.08        29.99
2018-01-30 05:11:09       59.04        29.99
2018-01-30 05:11:10          59        29.99
2018-01-30 05:11:11       58.94        29.99
2018-01-30 05:11:12       58.91        29.99
2018-01-30 05:11:13       58.86        29.99
2018-01-30 05:11:14       58.81        29.99
2018-01-30 05:11:15       58.77        29.99
2018-01-30 05:11:16       58.72        29.99
2018-01-30 05:11:17       58.65        29.99
2018-01-30 05:11:18       58.62        29.99
2018-01-30 05:11:19       58.61        29.99
2018-01-30 05:11:20       58.56        29.99
2018-01-30 05:11:21        58.5        29.99
2018-01-30 05:11:22       58.48        29.99
2018-01-30 05:11:23       58.42        29.99
2018-01-30 05:11:24       58.37        29.99
2018-01-30 05:11:25       58.35        29.99
2018-01-30 05:11:26       58.29        29.99
2018-01-30 05:11:27       58.25        29.99
2018-01-30 05:11:28       58.21        29.99
2018-01-30 05:11:29       58.16        29.99
2018-01-30 05:11:30       58.12        29.99
2018-01-30 05:11:31       58.09        29.99
2018-01-30 05:11:32       58.03        29.99
2018-01-30 05:11:33          58        29.99
2018-01-30 05:11:34       57.95        29.99
2018-01-30 05:11:35        57.9        29.99
2018-01-30 05:11:36       57.87        29.99
2018-01-30 05:11:37       57.81        29.99
2018-01-30 05:11:38       57.78        29.99
2018-01-30 05:11:39       57.74        29.99
2018-01-30 05:11:40       57.69        29.99
2018-01-30 05:11:41       57.65        29.99
2018-01-30 05:11:42        57.6        29.99
2018-01-30 05:11:43       57.56        29.99
2018-01-30 05:11:44       57.52        29.99
2018-01-30 05:11:45       57.47        29.99
2018-01-30 05:11:46       57.44        29.99
2018-01-30 05:11:47       57.39        29.99
2018-01-30 05:11:48       57.35        29.99
2018-01-30 05:11:49        57.3        29.99
2018-01-30 05:11:50       57.26        29.99
2018-01-30 05:11:51       57.22        29.99
2018-01-30 05:11:52       57.17        29.99
2018-01-30 05:11:53       57.13        29.99
2018-01-30 05:11:54       57.09        29.99
2018-01-30 05:11:55       57.03        29.99
2018-01-30 05:11:56          57        29.99
2018-01-30 05:11:57       56.96        29.99
2018-01-30 05:11:58       56.91        29.99
2018-01-30 05:11:59       56.87        29.99
2018-01-30 05:12:00       56.82        29.99
2018-01-30 05:12:01       56.78        29.99
2018-01-30 05:12:02       56.74        29.99
2018-01-30 05:12:03       56.69        29.99
2018-01-30 05:12:04       56.66        29.99
2018-01-30 05:12:05       56.62        29.99
2018-01-30 05:12:06       56.58        29.99
2018-01-30 05:12:07       56.53        29.99
2018-01-30 05:12:08       56.48        29.99
2018-01-30 05:12:09       56.44        29.99
2018-01-30 05:12:10        56.4        29.99
2018-01-30 05:12:11       56.34        29.99
2018-01-30 05:12:12       56.31        29.99
2018-01-30 05:12:13       56.27        29.99
2018-01-30 05:12:14       56.23        29.99
2018-01-30 05:12:15       56.18        29.99
2018-01-30 05:12:16       56.14        29.99
2018-01-30 05:12:17        56.1        29.99
2018-01-30 05:12:18       56.05        29.99
2018-01-30 05:12:19       56.01        29.99
2018-01-30 05:12:20       55.96        29.99
2018-01-30 05:12:21       55.92        29.99
2018-01-30 05:12:22       55.89        29.99
2018-01-30 05:12:23       55.84        29.99
2018-01-30 05:12:24        55.8        29.99
2018-01-30 05:12:25       55.76        29.99
2018-01-30 05:12:26        55.7        29.99
2018-01-30 05:12:27       55.67        29.99
2018-01-30 05:12:28       55.62        29.99
2018-01-30 05:12:29       55.58        29.99
2018-01-30 05:12:30       55.54        29.99
2018-01-30 05:12:31       55.49        29.99
2018-01-30 05:12:32       55.46        29.99
2018-01-30 05:12:33       55.41        29.99
2018-01-30 05:12:34       55.37        29.99
2018-01-30 05:12:35       55.32        29.99
2018-01-30 05:12:36       55.28        29.99
2018-01-30 05:12:37       55.24        29.99
2018-01-30 05:12:38       55.19        29.99
2018-01-30 05:12:39       55.15        29.99
2018-01-30 05:12:40        55.1        29.99
2018-01-30 05:12:41       55.06        29.99
2018-01-30 05:12:42       55.02        29.99
2018-01-30 05:12:43       54.98        29.99
2018-01-30 05:12:44       54.94        29.99
2018-01-30 05:12:45       54.88        29.99
2018-01-30 05:12:46       54.85        29.99
2018-01-30 05:12:47       54.81        29.99
2018-01-30 05:12:48       54.76        29.99
2018-01-30 05:12:49       54.73        29.99
2018-01-30 05:12:50       54.67        29.99
2018-01-30 05:12:51       54.64        29.99
2018-01-30 05:12:52       54.58        29.99
2018-01-30 05:12:53       54.54        29.99
2018-01-30 05:12:54       54.51        29.99
2018-01-30 05:12:55       54.45        29.99
2018-01-30 05:12:56       54.42        29.99
2018-01-30 05:12:57       54.38        29.99
2018-01-30 05:12:58       54.33        29.99
2018-01-30 05:12:59       54.29        29.99
2018-01-30 05:13:00       54.24        29.99
2018-01-30 05:13:01        54.2        29.99
2018-01-30 05:13:02       54.16        29.99
2018-01-30 05:13:03       54.11        29.99
2018-01-30 05:13:04       54.07        29.99
2018-01-30 05:13:05       54.02        29.99
2018-01-30 05:13:06       53.98        29.99
2018-01-30 05:13:07       53.94        29.99
2018-01-30 05:13:08       53.91        29.99
2018-01-30 05:13:09       53.86        29.99
2018-01-30 05:13:10       53.82        29.99
2018-01-30 05:13:11       53.77        29.99
2018-01-30 05:13:12       53.73        29.99
2018-01-30 05:13:13       53.68        29.99
2018-01-30 05:13:14       53.64        29.99
2018-01-30 05:13:15       53.59        29.99
2018-01-30 05:13:16       53.57        29.99
2018-01-30 05:13:17       53.53        29.99
2018-01-30 05:13:18       53.47        29.99
2018-01-30 05:13:19       53.44        29.99
2018-01-30 05:13:20       53.39        29.99
2018-01-30 05:13:21       53.34        29.99
2018-01-30 05:13:22        53.3        29.99
2018-01-30 05:13:23       53.26        29.99
2018-01-30 05:13:24       53.21        29.99
2018-01-30 05:13:25       53.17        29.99
2018-01-30 05:13:26       53.13        29.99
2018-01-30 05:13:27       53.09        29.99
2018-01-30 05:13:28       53.04        29.99
2018-01-30 05:13:29          53        29.99
2018-01-30 05:13:30       52.96        29.99
2018-01-30 05:13:31       52.91        29.99
2018-01-30 05:13:32       52.88        29.99
2018-01-30 05:13:33       52.83        29.99
2018-01-30 05:13:34       52.79        29.99
2018-01-30 05:13:35       52.74        29.99
2018-01-30 05:13:36        52.7        29.99
2018-01-30 05:13:37       52.66        29.99
2018-01-30 05:13:38       52.61        29.99
2018-01-30 05:13:39       52.57        29.99
2018-01-30 05:13:40       52.53        29.99
2018-01-30 05:13:41       52.48        29.99
2018-01-30 05:13:42       52.45        29.99
2018-01-30 05:13:43        52.4        29.99
2018-01-30 05:13:44       52.36        29.99
2018-01-30 05:13:45       52.32        29.99
2018-01-30 05:13:46       52.27        29.99
2018-01-30 05:13:47       52.23        29.99
2018-01-30 05:13:48       52.18        29.99
2018-01-30 05:13:49       52.14        29.99
2018-01-30 05:13:50        52.1        29.99
2018-01-30 05:13:51       52.06        29.99
2018-01-30 05:13:52       52.01        29.99
2018-01-30 05:13:53       51.97        29.99
2018-01-30 05:13:54       51.93        29.99
2018-01-30 05:13:55       51.88        29.99
2018-01-30 05:13:56       51.85        29.99
2018-01-30 05:13:57       51.79        29.99
2018-01-30 05:13:58       51.76        29.99
2018-01-30 05:13:59       51.71        29.99
2018-01-30 05:14:00       51.67        29.99
2018-01-30 05:14:01       51.63        29.99
2018-01-30 05:14:02       51.58        29.99
2018-01-30 05:14:03       51.54        29.99
2018-01-30 05:14:04       51.49        29.99
2018-01-30 05:14:05       51.45        29.99
2018-01-30 05:14:06       51.41        29.99
2018-01-30 05:14:08       51.37        29.99
2018-01-30 05:14:09       51.32        29.99
2018-01-30 05:14:10       51.28        29.99
2018-01-30 05:14:11       51.24        29.99
2018-01-30 05:14:12       51.19        29.99
2018-01-30 05:14:13       51.15        29.99
2018-01-30 05:14:14        51.1        29.99
2018-01-30 05:14:15       51.06        29.99
2018-01-30 05:14:16       51.02        29.99
2018-01-30 05:14:17       50.98        29.99
2018-01-30 05:14:18       50.94        29.99
2018-01-30 05:14:19       50.89        29.99
2018-01-30 05:14:20       50.85        29.99
2018-01-30 05:14:21        50.8        29.99
2018-01-30 05:14:21       50.76        29.99
2018-01-30 05:14:23       50.72        29.99
2018-01-30 05:14:24       50.67        29.99
2018-01-30 05:14:25       50.64        29.99
2018-01-30 05:14:26       50.58        29.99
2018-01-30 05:14:26       50.55        29.99
2018-01-30 05:14:27       50.51        29.99
2018-01-30 05:14:28       50.46        29.99
2018-01-30 05:14:29       50.42        29.99
2018-01-30 05:14:30       50.37        29.99
2018-01-30 05:14:31       50.33        29.99
2018-01-30 05:14:32       50.29        29.99
2018-01-30 05:14:33       50.24        29.99
2018-01-30 05:14:34       50.21        29.99
2018-01-30 05:14:35       50.16        29.99
2018-01-30 05:14:36       50.11        29.99
2018-01-30 05:14:37       50.07        29.99
2018-01-30 05:14:38       50.02        29.99
2018-01-30 05:14:39       49.98        29.99
2018-01-30 05:14:40       49.94        29.99
2018-01-30 05:14:41        49.9        29.99
2018-01-30 05:14:42       49.85        29.99
2018-01-30 05:14:43       49.81        29.99
2018-01-30 05:14:44       49.76        29.99
2018-01-30 05:14:45       49.73        29.99
2018-01-30 05:14:46       49.69        29.99
2018-01-30 05:14:47       49.63        29.99
2018-01-30 05:14:48        49.6        29.99
2018-01-30 05:14:49       49.55        29.99
2018-01-30 05:14:51       49.51        29.99
2018-01-30 05:14:52       49.46        29.99
2018-01-30 05:14:53       49.42        29.99
2018-01-30 05:14:54       49.38        29.99
2018-01-30 05:14:55       49.33        29.99
2018-01-30 05:14:56       49.31        29.99
2018-01-30 05:14:57       49.26        29.99
2018-01-30 05:14:58       49.21        29.99
2018-01-30 05:14:59       49.17        29.99
2018-01-30 05:15:00       49.11        29.99
2018-01-30 05:15:01       49.08        29.99
2018-01-30 05:15:02       49.04        29.99
2018-01-30 05:15:03       48.99        29.99
2018-01-30 05:15:04       48.96        29.99
2018-01-30 05:15:05        48.9        29.99
2018-01-30 05:15:06       48.86        29.99
2018-01-30 05:15:07       48.83        29.99
2018-01-30 05:15:08       48.77        29.99
2018-01-30 05:15:09       48.74        29.99
2018-01-30 05:15:10       48.69        29.99
2018-01-30 05:15:11       48.65        29.99
2018-01-30 05:15:12       48.61        29.99
2018-01-30 05:15:13       48.56        29.99
2018-01-30 05:15:14       48.52        29.99
2018-01-30 05:15:15       48.48        29.99
2018-01-30 05:15:16       48.43        29.99
2018-01-30 05:15:17       48.39        29.99
2018-01-30 05:15:18       48.35        29.99
2018-01-30 05:15:19       48.31        29.99
2018-01-30 05:15:20       48.26        29.99
2018-01-30 05:15:21       48.22        29.99
2018-01-30 05:15:22       48.18        29.99
2018-01-30 05:15:23       48.13        29.99
2018-01-30 05:15:24       48.09        29.99
2018-01-30 05:15:25       48.05        29.99
2018-01-30 05:15:26          48        29.99
2018-01-30 05:15:27       47.96        29.99
2018-01-30 05:15:28       47.92        29.99
2018-01-30 05:15:29       47.87        29.99
2018-01-30 05:15:30       47.83        29.99
2018-01-30 05:15:31       47.79        29.99
2018-01-30 05:15:32       47.74        29.99
2018-01-30 05:15:33        47.7        29.99
2018-01-30 05:15:34       47.66        29.99
2018-01-30 05:15:35       47.61        29.99
2018-01-30 05:15:36       47.57        29.99
2018-01-30 05:15:37       47.54        29.99
2018-01-30 05:15:38       47.48        29.99
2018-01-30 05:15:39       47.45        29.99
2018-01-30 05:15:40       47.39        29.99
2018-01-30 05:15:41       47.35        29.99
2018-01-30 05:15:42       47.31        29.99
2018-01-30 05:15:43       47.27        29.99
2018-01-30 05:15:44       47.23        29.99
2018-01-30 05:15:45       47.18        29.99
2018-01-30 05:15:46       47.14        29.99
2018-01-30 05:15:47        47.1        29.99
2018-01-30 05:15:48       47.06        29.99
2018-01-30 05:15:49       47.01        29.99
2018-01-30 05:15:50       46.97        29.99
2018-01-30 05:15:51       46.93        29.99
2018-01-30 05:15:52       46.88        29.99
2018-01-30 05:15:53       46.86        29.99
2018-01-30 05:15:54       46.79        29.99
2018-01-30 05:15:55       46.75        29.99
2018-01-30 05:15:56       46.71        29.99
2018-01-30 05:15:57       46.66        29.99
2018-01-30 05:15:58       46.64        29.99
2018-01-30 05:15:59       46.57        29.99
2018-01-30 05:16:00       46.54        29.99
2018-01-30 05:16:01       46.49        29.99
2018-01-30 05:16:02       46.45        29.99
2018-01-30 05:16:03       46.41        29.99
2018-01-30 05:16:04       46.36        29.99
2018-01-30 05:16:05       46.32        29.99
2018-01-30 05:16:06       46.27        29.99
2018-01-30 05:16:07       46.23        29.99
2018-01-30 05:16:08       46.19        29.99
2018-01-30 05:16:09       46.14        29.99
2018-01-30 05:16:10       46.11        29.99
2018-01-30 05:16:11       46.07        29.99
2018-01-30 05:16:12       46.01        29.99
2018-01-30 05:16:13       45.98        29.99
2018-01-30 05:16:14       45.93        29.99
2018-01-30 05:16:15       45.89        29.99
2018-01-30 05:16:16       45.85        29.99
2018-01-30 05:16:17        45.8        29.99
2018-01-30 05:16:18       45.76        29.99
2018-01-30 05:16:19       45.72        29.99
2018-01-30 05:16:20       45.67        29.99
2018-01-30 05:16:21       45.63        29.99
2018-01-30 05:16:22       45.59        29.99
2018-01-30 05:16:23       45.54        29.99
2018-01-30 05:16:24       45.51        29.99
2018-01-30 05:16:25       45.45        29.99
2018-01-30 05:16:26       45.42        29.99
2018-01-30 05:16:27       45.37        29.99
2018-01-30 05:16:28       45.33        29.99
2018-01-30 05:16:29       45.29        29.99
2018-01-30 05:16:30       45.25        29.99
2018-01-30 05:16:31        45.2        29.99
2018-01-30 05:16:32       45.15        29.99
2018-01-30 05:16:33       45.11        29.99
2018-01-30 05:16:34       45.07        29.99
2018-01-30 05:16:35       45.03        29.99
2018-01-30 05:16:36       44.98        29.99
2018-01-30 05:16:37       44.94        29.99
2018-01-30 05:16:38        44.9        29.99
2018-01-30 05:16:39       44.85        29.99
2018-01-30 05:16:40       44.81        29.99
2018-01-30 05:16:41       44.76        29.99
2018-01-30 05:16:42       44.73        29.99
2018-01-30 05:16:43       44.68        29.99
2018-01-30 05:16:44       44.63        29.99
2018-01-30 05:16:45        44.6        29.99
2018-01-30 05:16:46       44.55        29.99
2018-01-30 05:16:47       44.51        29.99
2018-01-30 05:16:48       44.46        29.99
2018-01-30 05:16:49       44.42        29.99
2018-01-30 05:16:50       44.38        29.99
2018-01-30 05:16:51       44.33        29.99
2018-01-30 05:16:52       44.29        29.99
2018-01-30 05:16:53       44.24        29.99
2018-01-30 05:16:54        44.2        29.99
2018-01-30 05:16:55       44.16        29.99
2018-01-30 05:16:56       44.12        29.99
2018-01-30 05:16:57       44.08        29.99
2018-01-30 05:16:58       44.03        29.99
2018-01-30 05:16:59       43.99        29.99
2018-01-30 05:17:00       43.95        29.99
2018-01-30 05:17:01        43.9        29.99
2018-01-30 05:17:02       43.86        29.99
2018-01-30 05:17:03       43.81        29.99
2018-01-30 05:17:04       43.78        29.99
2018-01-30 05:17:05       43.72        29.99
2018-01-30 05:17:06       43.69        29.99
2018-01-30 05:17:07       43.65        29.99
2018-01-30 05:17:08       43.59        29.99
2018-01-30 05:17:09       43.56        29.99
2018-01-30 05:17:10       43.52        29.99
2018-01-30 05:17:11       43.47        29.99
2018-01-30 05:17:12       43.43        29.99
2018-01-30 05:17:13       43.38        29.99
2018-01-30 05:17:14       43.34        29.99
2018-01-30 05:17:15        43.3        29.99
2018-01-30 05:17:16       43.25        29.99
2018-01-30 05:17:17       43.22        29.99
2018-01-30 05:17:18       43.17        29.99
2018-01-30 05:17:19       43.12        29.99
2018-01-30 05:17:20       43.08        29.99
2018-01-30 05:17:21       43.03        29.99
2018-01-30 05:17:22          43        29.99
2018-01-30 05:17:23       42.95        29.99
2018-01-30 05:17:24        42.9        29.99
2018-01-30 05:17:25       42.86        29.99
2018-01-30 05:17:26       42.82        29.99
2018-01-30 05:17:27       42.78        29.99
2018-01-30 05:17:28       42.73        29.99
2018-01-30 05:17:29        42.7        29.99
2018-01-30 05:17:30       42.65        29.99
2018-01-30 05:17:31       42.61        29.99
2018-01-30 05:17:32       42.57        29.99
2018-01-30 05:17:33       42.51        29.99
2018-01-30 05:17:34       42.48        29.99
2018-01-30 05:17:35       42.43        29.99
2018-01-30 05:17:36       42.39        29.99
2018-01-30 05:17:37       42.34        29.99
2018-01-30 05:17:38        42.3        29.99
2018-01-30 05:17:39       42.27        29.99
2018-01-30 05:17:40       42.21        29.99
2018-01-30 05:17:41       42.17        29.99
2018-01-30 05:17:42       42.14        29.99
2018-01-30 05:17:43       42.09        29.99
2018-01-30 05:17:44       42.05        29.99
2018-01-30 05:17:45          42        29.99
2018-01-30 05:17:46       41.96        29.99
2018-01-30 05:17:47       41.92        29.99
2018-01-30 05:17:48       41.87        29.99
2018-01-30 05:17:49       41.83        29.99
2018-01-30 05:17:50       41.78        29.99
2018-01-30 05:17:51       41.75        29.99
2018-01-30 05:17:52       41.69        29.99
2018-01-30 05:17:53       41.65        29.99
2018-01-30 05:17:54       41.62        29.99
2018-01-30 05:17:55       41.57        29.99
2018-01-30 05:17:56       41.53        29.99
2018-01-30 05:17:57       41.49        29.99
2018-01-30 05:17:58       41.44        29.99
2018-01-30 05:17:59        41.4        29.99
2018-01-30 05:18:00       41.35        29.99
2018-01-30 05:18:01       41.31        29.99
2018-01-30 05:18:02       41.26        29.99
2018-01-30 05:18:03       41.23        29.99
2018-01-30 05:18:04       41.19        29.99
2018-01-30 05:18:05       41.14        29.99
2018-01-30 05:18:06       41.09        29.99
2018-01-30 05:18:07       41.05        29.99
2018-01-30 05:18:08       41.01        29.99
2018-01-30 05:18:09       40.96        29.99
2018-01-30 05:18:10       40.92        29.99
2018-01-30 05:18:11       40.89        29.99
2018-01-30 05:18:12       40.84        29.99
2018-01-30 05:18:13       40.79        29.99
2018-01-30 05:18:14       40.75        29.99
2018-01-30 05:18:15        40.7        29.99
2018-01-30 05:18:16       40.66        29.99
2018-01-30 05:18:17       40.62        29.99
2018-01-30 05:18:18       40.58        29.99
2018-01-30 05:18:19       40.53        29.99
2018-01-30 05:18:20       40.49        29.99
2018-01-30 05:18:21       40.45        29.99
2018-01-30 05:18:22        40.4        29.99
2018-01-30 05:18:23       40.36        29.99
2018-01-30 05:18:24       40.31        29.99
2018-01-30 05:18:25       40.27        29.99
2018-01-30 05:18:26       40.23        29.99
2018-01-30 05:18:27       40.18        29.99
2018-01-30 05:18:28       40.15        29.99
2018-01-30 05:18:29       40.09        29.99
2018-01-30 05:18:30       40.06        29.99
2018-01-30 05:18:31          40        29.99
2018-01-30 05:18:32       39.97        29.99
2018-01-30 05:18:33       39.92        29.99
2018-01-30 05:18:34       39.88        29.99
2018-01-30 05:18:35       39.84        29.99
2018-01-30 05:18:36       39.79        29.99
2018-01-30 05:18:37       39.75        29.99
2018-01-30 05:18:38       39.71        29.99
2018-01-30 05:18:39       39.67        29.99
2018-01-30 05:18:40       39.62        29.99
2018-01-30 05:18:41       39.58        29.99
2018-01-30 05:18:42       39.53        29.99
2018-01-30 05:18:43        39.5        29.99
2018-01-30 05:18:44       39.45        29.99
2018-01-30 05:18:45        39.4        29.99
2018-01-30 05:18:46       39.36        29.99
2018-01-30 05:18:47       39.32        29.99
2018-01-30 05:18:48       39.28        29.99
2018-01-30 05:18:49       39.23        29.99
2018-01-30 05:18:50       39.19        29.99
2018-01-30 05:18:51       39.14        29.99
2018-01-30 05:18:52       39.11        29.99
2018-01-30 05:18:53       39.06        29.99
2018-01-30 05:18:54       39.01        29.99
2018-01-30 05:18:55       38.97        29.99
2018-01-30 05:18:56       38.93        29.99
2018-01-30 05:18:57       38.89        29.99
2018-01-30 05:18:58       38.85        29.99
2018-01-30 05:18:59        38.8        29.99
2018-01-30 05:19:00       38.75        29.99
2018-01-30 05:19:01       38.72        29.99
2018-01-30 05:19:02       38.67        29.99
2018-01-30 05:19:03       38.63        29.99
2018-01-30 05:19:04       38.58        29.99
2018-01-30 05:19:05       38.54        29.99
2018-01-30 05:19:06       38.49        29.99
2018-01-30 05:19:07       38.46        29.99
2018-01-30 05:19:08       38.41        29.99
2018-01-30 05:19:09       38.37        29.99
2018-01-30 05:19:10       38.32        29.99
2018-01-30 05:19:11       38.28        29.99
2018-01-30 05:19:12       38.24        29.99
2018-01-30 05:19:13       38.19        29.99
2018-01-30 05:19:14       38.16        29.99
2018-01-30 05:19:15       38.11        29.99
2018-01-30 05:19:16       38.07        29.99
2018-01-30 05:19:17       38.02        29.99
2018-01-30 05:19:18       37.98        29.99
2018-01-30 05:19:19       37.93        29.99
2018-01-30 05:19:20       37.89        29.99
2018-01-30 05:19:21       37.85        29.99
